Code,Country,PTJ1 (wds),PTJ2 (wds),SMK1 (wds),SMK2 (wds),Self Ev,Sex,Age,Grade/Degree,Yrs of Stay (< Yrs),ENS Type,Major/ Occupation,Acad. Genre,Test,Score,VST,CEFR,INTM,INSM,INTM+INSM,INTM-INSM,Primary,Secondary,College,Inschool,Outschool,Listening,Reading,Speaking,Writing,NS,Pronunciation,Presentation,EssayW
W_KOR_251,KOR,189,N/A,202,N/A,N/A,M,32,4,N/A,N/A,English,Humanities,N/A,N/A,42,B1_2,4.67,4.67,9.34,0,4,1.88,5,3.44,3.56,3.5,3.5,3.5,3.25,5,5,5,5
W_KOR_252,KOR,305,N/A,219,N/A,N/A,M,23,4,N/A,N/A,Education,Humanities,N/A,N/A,40,B1_2,4.83,5.17,10,-0.34,1,2.38,2.88,3.33,1.56,3,3.75,1.75,2,6,6,6,6
W_KOR_253,KOR,336,N/A,330,N/A,N/A,F,21,3,N/A,N/A,English,Humanities,TOEFL (iBT),119 ,41,B2_0,3.33,5.17,8.5,-1.84,5,2.88,4,3.67,3.56,4.5,5.25,1.25,2.75,6,5,4,6
W_KOR_254,KOR,225,N/A,241,N/A,N/A,F,20,2,N/A,N/A,English,Humanities,TEPS,730 ,39,B2_0,4,5.5,9.5,-1.5,3,2.88,4.5,4.33,2.89,3.75,4.5,3.25,3.25,5,5,5,5
W_KOR_255,KOR,215,N/A,209,N/A,N/A,F,23,4,N/A,N/A,French,Humanities,TOEIC,990 ,44,B2_0,5.67,5.83,11.5,-0.16,4.5,2.63,5.5,3.78,4.44,4.25,5,3.25,3.75,5,4,5,6
W_KOR_256,KOR,228,N/A,215,N/A,N/A,F,25,4,N/A,N/A,Education,Humanities,TOEIC,855 ,36,B2_0,4.83,5.5,10.33,-0.67,1,3,4.5,3.33,3.56,4.5,4.25,2.5,3.75,4,5,4,4
W_KOR_257,KOR,256,N/A,220,N/A,N/A,F,21,3,N/A,N/A,Korean,Humanities,TOEFL (iBT),89 ,42,B2_0,3.17,4,7.17,-0.83,3.5,2.88,3.63,3.89,2.67,4,4,2.25,2.75,5,3,4,4
W_KOR_258,KOR,221,N/A,194,N/A,N/A,F,22,3,N/A,N/A,French,Humanities,N/A,N/A,46,B1_2,4.83,4.17,9,0.66,1,2.13,5.13,3.78,2.89,3.5,4.25,3.5,3.25,6,6,6,6
W_KOR_259,KOR,278,N/A,222,N/A,N/A,F,24,4,N/A,N/A,Social Welfare,Social Sciences,TOEIC,945 ,44,B2_0,5.33,5.5,10.83,-0.17,2.5,4,4.63,4,4.22,5,4.75,3.25,4.25,6,5,4,5
W_KOR_260,KOR,206,N/A,217,N/A,N/A,F,21,3,N/A,N/A,English,Humanities,TOEFL (iBT),100 ,43,B2_0,4.67,6,10.67,-1.33,5.5,5.75,3.88,5.22,4.56,4,5.75,3.75,5.75,6,6,6,6
W_KOR_261,KOR,219,N/A,200,N/A,N/A,F,21,3,N/A,N/A,Geography,Humanities,N/A,N/A,39,B1_2,5,5.83,10.83,-0.83,3,3.63,3.13,4.33,2.33,4,4,2.5,3,6,6,6,5
W_KOR_262,KOR,326,N/A,266,N/A,N/A,F,21,2,N/A,N/A,English,Humanities,N/A,N/A,45,B1_2,5.17,4.33,9.5,0.84,3,4,5.5,4.22,4.89,4.75,4.75,4.75,4.75,6,6,4,5
W_KOR_263,KOR,264,N/A,246,N/A,N/A,F,21,2,N/A,N/A,English,Humanities,TOEFL (iBT),114 ,45,B2_0,4.17,5.5,9.67,-1.33,4.5,4.63,4.88,5,4.44,4.75,5.5,4.25,4.5,5,4,6,5
W_KOR_264,KOR,287,N/A,202,N/A,N/A,F,24,4,N/A,N/A,Education,Humanities,TEPS,829 ,41,B2_0,5.17,4.83,10,0.34,1,2,3.88,2.78,2.67,2.5,4.25,2.5,2.5,4,4,4,4
W_KOR_265,KOR,287,N/A,182,N/A,N/A,F,20,1,N/A,N/A,Economics,Social Sciences,N/A,N/A,37,B1_2,3.67,4.83,8.5,-1.16,4.5,3.38,3.75,4.33,3,3.5,3.75,3,4,3,3,2,3
W_KOR_266,KOR,269,N/A,208,N/A,N/A,F,19,2,N/A,N/A,English,Humanities,TOEIC,920 ,41,B2_0,4.67,4.5,9.17,0.17,1,2,3,2.89,1.78,2,4,2.25,1.75,3,2,2,2
W_KOR_267,KOR,180,N/A,181,N/A,N/A,F,23,2,N/A,N/A,Chinese,Humanities,N/A,N/A,22,A2_0,3.67,4.17,7.84,-0.5,1,2.75,2.13,2.67,1.89,2.5,4,1.5,1.75,1,2,4,3
W_KOR_268,KOR,227,N/A,219,N/A,N/A,F,21,2,N/A,N/A,English,Humanities,TEPS,841 ,40,B2_0,5,3.5,8.5,1.5,1.5,3.38,3.63,3.89,2.67,4,4.75,2.75,2.5,6,5,4,4
W_KOR_269,KOR,297,N/A,262,N/A,N/A,F,23,4,N/A,N/A,English,Humanities,TOEIC,960 ,41,B2_0,5.67,5.67,11.34,0,1.5,2.88,4.13,3.11,3.44,4,5.25,2.25,2.5,5,5,5,4
W_KOR_270,KOR,293,N/A,211,N/A,N/A,M,22,2,N/A,N/A,English,Humanities,TOEIC,900 ,33,B2_0,5.67,4.83,10.5,0.84,5,4.38,4.5,4.11,4.89,4.25,4.5,4.5,4.5,5,5,4,4
W_KOR_271,KOR,227,N/A,202,N/A,N/A,F,22,4,N/A,N/A,Education,Humanities,TOEIC,875 ,35,B2_0,4.83,5.33,10.16,-0.5,4.5,3.13,3.13,4.22,2.33,3.75,3.75,2.5,2.5,5,5,3,3
W_KOR_272,KOR,235,N/A,200,N/A,N/A,F,21,2,N/A,N/A,English,Humanities,TEPS,788 ,36,B2_0,4.5,4.67,9.17,-0.17,2,1.25,2.38,2.22,1.44,1.75,2,1.25,2.25,6,6,4,5
W_KOR_273,KOR,213,N/A,238,N/A,N/A,F,19,2,N/A,N/A,English,Humanities,N/A,N/A,31,B1_1,5.67,5.5,11.17,0.17,2.5,2.5,4.13,3.78,2.67,3.5,4,3,2.75,5,5,5,5
W_KOR_274,KOR,287,N/A,274,N/A,N/A,F,20,2,N/A,N/A,English,Humanities,TEPS,750 ,43,B2_0,5.33,3.5,8.83,1.83,5,4.88,5.38,5.33,4.89,5,6,3.75,5.75,6,5,5,5
W_KOR_275,KOR,210,N/A,220,N/A,N/A,M,24,3,N/A,N/A,Education,Humanities,TOEIC,830 ,30,B2_0,4.5,5,9.5,-0.5,1.5,2.63,4.5,4.11,2.56,3.5,4.75,3,3,3,6,5,1
W_KOR_276,KOR,247,N/A,207,N/A,N/A,F,20,1,N/A,N/A,Business,Social Sciences,N/A,N/A,42,B1_2,4,5.83,9.83,-1.83,2,3.63,4.25,4,3.44,4,4.25,3.75,3.75,6,4,5,4
W_KOR_277,KOR,207,N/A,284,N/A,N/A,F,20,2,N/A,N/A,Economics,Social Sciences,TOEFL (iBT),83 ,45,B1_2,5.5,4.5,10,1,2.5,3.75,3.75,3.44,3.78,4.75,5,2,3.25,4,4,2,3
W_KOR_278,KOR,298,N/A,250,N/A,N/A,F,20,3,N/A,N/A,Ethics,Humanities,TEPS,756 ,41,B2_0,5,5.5,10.5,-0.5,2,3,4.5,3.33,3.78,4.25,5,2.25,3.5,3,5,4,5
W_KOR_279,KOR,221,N/A,207,N/A,N/A,F,21,3,N/A,N/A,Education,Humanities,N/A,N/A,36,B1_2,5.33,5.33,10.66,0,1,2.5,4.25,3,3.22,3.75,4.25,2.25,3.25,3,2,3,4
W_KOR_280,KOR,262,N/A,206,N/A,N/A,F,24,2,N/A,N/A,English,Humanities,N/A,N/A,39,B1_2,5.33,5.33,10.66,0,5,4.5,4.5,5.11,4,4.5,4.5,4.5,4.5,5,5,5,5
W_KOR_281,KOR,252,N/A,249,N/A,N/A,F,20,2,N/A,N/A,English,Humanities,TOEIC,955 ,44,B2_0,5.67,5.67,11.34,0,3,4,5.63,4.11,5.11,5,5,4.75,4.5,6,6,6,6
W_KOR_282,KOR,291,N/A,299,N/A,N/A,F,23,4,N/A,N/A,French,Humanities,TOEFL (iBT),98 ,40,B2_0,4.17,5.33,9.5,-1.16,2.5,1.75,3.13,3.22,1.67,2.25,4.25,1.5,1.75,3,4,3,3
W_KOR_283,KOR,207,N/A,203,N/A,N/A,M,23,4,N/A,N/A,Education,Humanities,N/A,N/A,37,B1_2,4.67,5.17,9.84,-0.5,1.5,2.25,4.38,3.56,2.67,3.75,3.75,3,2.75,5,5,4,6
W_KOR_284,KOR,286,N/A,239,N/A,N/A,F,20,3,N/A,N/A,Education,Humanities,TOEIC,870 ,33,B2_0,4.5,4.83,9.33,-0.33,1,1.75,3.75,3.56,1.56,3,3,2.25,2.75,2,2,4,5
W_KOR_285,KOR,228,N/A,238,N/A,N/A,F,25,3,N/A,N/A,English,Humanities,TOEFL (iBT),104 ,46,B2_0,4.5,4.83,9.33,-0.33,3,3.13,4.5,3.67,3.78,4.5,5,3,2.75,6,5,5,5
W_KOR_286,KOR,253,N/A,264,N/A,N/A,F,20,1,N/A,N/A,Nursing,Life Sciences,TEPS,617 ,45,B2_0,5.5,5.83,11.33,-0.33,3,2.5,4.88,3.89,3.33,3.5,5,3.25,3,2,1,1,6
W_KOR_287,KOR,244,N/A,209,N/A,N/A,F,21,2,N/A,N/A,History,Humanities,TEPS,664 ,32,B2_0,4.33,4,8.33,0.33,1.5,3.75,4.13,3.89,3.44,4,5.25,3,3.5,1,4,5,3
W_KOR_288,KOR,240,N/A,202,N/A,N/A,F,20,1,N/A,N/A,Math,Sciences & Technology,N/A,N/A,36,B1_2,3.67,5.67,9.34,-2,1.5,2.63,3.13,3.22,2.22,3.25,3.75,1.5,3,5,5,5,5
W_KOR_289,KOR,222,N/A,263,N/A,N/A,F,27,2,N/A,N/A,English,Humanities,TEPS,930 ,38,B2_0,5.67,5.17,10.84,0.5,2,2.13,5.5,3.78,3.44,3.25,4.5,3.5,4,3,3,3,3
W_KOR_290,KOR,184,N/A,184,N/A,N/A,F,21,1,N/A,N/A,Physics,Sciences & Technology,TEPS,703 ,42,B2_0,5.33,5.83,11.16,-0.5,3.5,3.25,3.5,4.33,2.44,3.25,3.5,3,3.75,6,5,6,5
W_KOR_291,KOR,204,N/A,200,N/A,N/A,F,19,1,N/A,N/A,Chemistry,Sciences & Technology,N/A,N/A,47,B2_0,3.67,5.33,9,-1.66,3,3.38,3.13,3.89,2.56,2.75,3.5,3.5,3.25,6,5,1,1
W_KOR_292,KOR,216,N/A,200,N/A,N/A,F,19,1,N/A,N/A,Chemistry,Sciences & Technology,N/A,N/A,47,B2_0,4,5.33,9.33,-1.33,3.5,4.13,3.63,4,3.67,3.5,4.75,2.5,4.75,5,5,5,3
W_KOR_293,KOR,201,N/A,180,N/A,N/A,F,20,1,N/A,N/A,Music,Humanities,N/A,N/A,42,B1_2,5.67,5.17,10.84,0.5,4,3.63,3.13,4.56,2.33,4,4.25,2.5,2.75,3,4,2,4
W_KOR_294,KOR,210,N/A,211,N/A,N/A,F,20,1,N/A,N/A,Chemistry,Sciences & Technology,N/A,N/A,42,B1_2,4.17,5.67,9.84,-1.5,2.5,2.5,2.63,3,2.11,2.5,2.5,2.5,2.75,3,3,3,3
W_KOR_295,KOR,326,N/A,312,N/A,N/A,M,21,1,N/A,N/A,Music,Humanities,N/A,N/A,43,B1_2,3.17,4.83,8,-1.66,4.5,2.5,4.13,4,2.89,3.5,3.5,2.5,3.75,3,5,4,4
W_KOR_296,KOR,219,N/A,193,N/A,N/A,M,21,1,N/A,N/A,Law,Social Sciences,TOEIC,400 ,27,A2_0,1.67,5,6.67,-3.33,3.5,2.63,3.38,3.44,2.67,3.25,3.75,2,3,5,5,6,4
W_KOR_297,KOR,184,N/A,210,N/A,N/A,F,19,1,N/A,N/A,Chemistry,Sciences & Technology,N/A,N/A,42,B1_2,2.83,3.33,6.16,-0.5,2,2.25,2.5,2.67,2,3.25,2.25,2,2,5,1,1,1
W_KOR_298,KOR,206,N/A,207,N/A,N/A,F,21,2,N/A,N/A,Chinese,Humanities,N/A,N/A,28,B1_1,5.33,5.67,11,-0.34,1.5,2,3.13,2.56,2.33,2.75,2.75,2.25,2.5,2,3,2,3
W_KOR_299,KOR,226,N/A,188,N/A,N/A,F,20,1,N/A,N/A,Chemistry,Sciences & Technology,N/A,N/A,38,B1_2,3.17,5.83,9,-2.66,1.5,4.13,2.13,3.44,2.44,3,4,2,3.5,3,2,2,2
W_KOR_300,KOR,267,N/A,233,N/A,N/A,F,26,4,N/A,N/A,Arts,Humanities,N/A,N/A,43,B1_2,3.67,3.83,7.5,-0.16,1,2.25,4,3.11,2.67,3.5,3.75,2.5,2.75,1,1,2,3
W_PAK_001,PAK,212,N/A,201,N/A,N/A,F,20,1,N/A,N/A,Education,Humanities,N/A,N/A,31,B1_1,5.5,5.5,11,0,5.5,3.13,5.63,4.89,4.11,4.5,4.5,3.75,4.75,5,5,2,5
W_PAK_002,PAK,219,N/A,205,N/A,N/A,M,23,1,N/A,N/A,English,Humanities,N/A,N/A,32,B1_1,5.83,4.67,10.5,1.16,6,5.25,5,5.22,5.22,5.5,5,5,5,1,1,1,1
W_PAK_003,PAK,334,N/A,312,N/A,N/A,F,21,3,N/A,N/A,Textile,Sciences & Technology,N/A,N/A,39,B1_2,5.33,4.33,9.66,1,3.5,4.25,5.5,4.78,4.67,4.5,5.5,4.25,5.25,2,5,6,6
W_PAK_004,PAK,204,N/A,228,N/A,N/A,F,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34,B1_1,5,4.5,9.5,0.5,4.5,5.13,4.13,5,4.22,4.75,4.75,4.5,4.5,4,5,4,3
W_PAK_005,PAK,212,N/A,207,N/A,N/A,M,21,N/A,N/A,N/A,Textile,Sciences & Technology,N/A,N/A,39,B1_2,5.5,5.5,11,0,5,3.38,3.88,4.44,3.11,3,3.75,4,3.75,1,2,3,3
W_PAK_006,PAK,209,N/A,207,N/A,N/A,F,21,N/A,N/A,N/A,Literature,Humanities,N/A,N/A,37,B1_2,5,4.17,9.17,0.83,2,2.63,3.38,3.44,2.33,3,3.5,2.25,3.25,1,3,3,4
W_PAK_007,PAK,327,N/A,294,N/A,N/A,M,24,N/A,N/A,N/A,Science,Sciences & Technology,N/A,N/A,42,B1_2,5.67,5.33,11,0.34,2.5,3.38,5.38,5,3.33,4,4.75,4,4.75,6,6,6,6
W_PAK_008,PAK,235,N/A,248,N/A,N/A,F,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,33,B1_1,3.5,6,9.5,-2.5,3.5,2.5,2.38,3.11,2,2.25,2.5,2.5,2.5,1,5,5,5
W_PAK_009,PAK,220,N/A,220,N/A,N/A,F,18,N/A,N/A,N/A,Arts,Humanities,N/A,N/A,35,B1_1,4.33,4,8.33,0.33,4.5,4.5,4.63,4.67,4.44,5,5,3.75,4.5,1,1,1,1
W_PAK_010,PAK,251,N/A,293,N/A,N/A,F,21,3,N/A,N/A,Textile,Sciences & Technology,N/A,N/A,42,B1_2,5.33,4.33,9.66,1,3.5,4.25,5.5,4.78,4.67,4.5,5.5,4.25,5.25,2,5,6,6
W_PAK_011,PAK,224,N/A,259,N/A,N/A,F,18,N/A,N/A,N/A,Arts,Humanities,N/A,N/A,20,A2_0,4.83,5.83,10.66,-1,2,2.75,3.13,3.22,2.44,3.25,3.25,2.5,2.75,2,2,5,4
W_PAK_012,PAK,202,N/A,223,N/A,N/A,M,23,N/A,N/A,N/A,Textile,Sciences & Technology,N/A,N/A,42,B1_2,4.5,3.67,8.17,0.83,3.5,3.13,2.63,3.33,2.56,3,3.25,2.25,3,6,4,5,4
W_PAK_013,PAK,207,N/A,198,N/A,N/A,F,21,2,N/A,N/A,N/A,N/A,N/A,N/A,11,A2_0,3.5,4.5,8,-1,2,2,2.13,2.11,2,2.25,2,2,2,1,5,2,5
W_PAK_014,PAK,239,N/A,316,N/A,N/A,F,20,2,N/A,N/A,Social Science,Social Sciences,N/A,N/A,32,B1_1,5.5,5.67,11.17,-0.17,4,4.25,4.38,4.67,3.89,4.75,4.25,4,4.25,2,6,5,4
W_PAK_015,PAK,249,N/A,225,N/A,N/A,F,19,2,N/A,N/A,N/A,N/A,N/A,N/A,39,B1_2,5.33,4.33,9.66,1,3.5,4.25,5.5,4.78,4.67,4.5,5.5,4.25,5.25,2,5,6,6
W_PAK_016,PAK,240,N/A,243,N/A,N/A,F,19,1,N/A,N/A,N/A,N/A,N/A,N/A,34,B1_1,5.67,4.33,10,1.34,3.5,3.75,2.5,4.33,2,3,3.5,3,3,1,6,5,5
W_PAK_017,PAK,209,N/A,225,N/A,N/A,F,22,1,N/A,N/A,N/A,N/A,N/A,N/A,42,B1_2,4.33,6,10.33,-1.67,2.5,2.38,3,2.89,2.44,2.75,2.5,2.5,3,1,4,5,6
W_PAK_018,PAK,200,N/A,199,N/A,N/A,F,21,2,N/A,N/A,N/A,N/A,N/A,N/A,43,B1_2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_PAK_019,PAK,202,N/A,200,N/A,N/A,F,21,2,N/A,N/A,N/A,N/A,N/A,N/A,43,B1_2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_PAK_020,PAK,268,N/A,234,N/A,N/A,F,21,2,N/A,N/A,N/A,N/A,N/A,N/A,33,B1_1,4.67,5.17,9.84,-0.5,2,1.25,2.25,1.67,1.89,2.5,1.5,1.5,1.5,1,1,2,4
W_PAK_021,PAK,231,N/A,223,N/A,N/A,F,20,1,N/A,N/A,Social Science,Social Sciences,N/A,N/A,39,B1_2,5,5.5,10.5,-0.5,1,2,3.88,3.33,2.11,3,3.25,2.5,3,1,3,4,3
W_PAK_022,PAK,236,N/A,248,N/A,N/A,F,19,2,N/A,N/A,Social Science,Social Sciences,N/A,N/A,34,B1_1,4.83,5.5,10.33,-0.67,1,3,5.13,3.89,3.56,4.25,4.5,3.25,4.25,1,6,6,5
W_PAK_023,PAK,256,N/A,209,N/A,N/A,F,21,N/A,N/A,N/A,Science,Sciences & Technology,N/A,N/A,20,A2_0,5,5,10,0,2,2.13,2.5,2.11,2.44,2,1.75,2.5,3,2,4,4,5
W_PAK_024,PAK,231,N/A,205,N/A,N/A,F,19,N/A,N/A,N/A,Arts,Humanities,N/A,N/A,38,B1_2,3.5,5,8.5,-1.5,3,4,4,4.22,3.56,4,4.5,3,4.5,1,3,2,2
W_PAK_025,PAK,222,N/A,251,N/A,N/A,F,19,2,N/A,N/A,Social Science,Social Sciences,N/A,N/A,39,B1_2,5.5,3.67,9.17,1.83,5.5,4.88,4.5,5.44,4.11,5.25,4.5,5,4,2,5,5,5
W_PAK_026,PAK,200,N/A,251,N/A,N/A,F,20,1,N/A,N/A,Social Science,Social Sciences,N/A,N/A,39,B1_2,5.83,5.67,11.5,0.16,5,4,4.38,4.56,4,4.25,5,3.25,4.25,4,4,4,5
W_PAK_027,PAK,224,N/A,197,N/A,N/A,F,20,2,N/A,N/A,N/A,N/A,N/A,N/A,34,B1_1,5.67,3.17,8.84,2.5,5.5,4.38,3.25,4.33,3.67,3.5,4.25,4.25,3.25,6,5,6,5
W_PAK_028,PAK,221,N/A,204,N/A,N/A,F,20,1,N/A,N/A,N/A,N/A,N/A,N/A,31,B1_1,4.67,5.67,10.34,-1,1,1.88,2.38,2.22,1.78,1.75,2,2.25,2.5,1,2,3,3
W_PAK_029,PAK,237,N/A,213,N/A,N/A,F,19,2,N/A,N/A,Social Science,Social Sciences,N/A,N/A,22,A2_0,5.17,6,11.17,-0.83,5.5,3.63,5.38,5,4.22,5,5,3.75,4.25,3,3,3,3
W_PAK_030,PAK,317,N/A,313,N/A,N/A,F,20,2,N/A,N/A,Social Science,Social Sciences,N/A,N/A,37,B1_2,5.67,5.17,10.84,0.5,2,2.63,4.13,3.78,2.67,3.25,3.75,2.75,3.75,6,5,5,5
W_PAK_031,PAK,227,N/A,229,N/A,N/A,F,21,1,N/A,N/A,N/A,N/A,N/A,N/A,37,B1_2,4.83,5.83,10.66,-1,3,3.5,2.88,4.11,2.22,3.25,3.25,2.75,3.5,1,5,2,5
W_PAK_032,PAK,254,N/A,239,N/A,N/A,F,19,N/A,N/A,N/A,Business,Social Sciences,N/A,N/A,32,B1_1,5.33,3.67,9,1.66,5,2.88,4.13,5,2.33,3.75,3.5,3.25,3.5,4,3,5,5
W_PAK_033,PAK,229,N/A,235,N/A,N/A,F,22,2,N/A,N/A,N/A,N/A,N/A,N/A,39,B1_2,5.33,4.33,9.66,1,3.5,4.25,5.5,4.78,4.67,4.5,5.5,4.25,5.25,2,5,6,6
W_PAK_034,PAK,237,N/A,223,N/A,N/A,F,22,2,N/A,N/A,N/A,N/A,N/A,N/A,41,B1_2,4.33,4.5,8.83,-0.17,5,4.5,2.13,3.78,3.22,3.25,2.75,3.5,3.75,3,5,5,4
W_PAK_035,PAK,245,N/A,259,N/A,N/A,F,21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,34,B1_1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_PAK_036,PAK,221,N/A,259,N/A,N/A,F,19,1,N/A,N/A,N/A,N/A,N/A,N/A,30,B1_1,4,5.5,9.5,-1.5,1.5,2.13,3.88,2.67,3,3,2.5,3.5,3,1,5,5,6
W_PAK_037,PAK,331,N/A,224,N/A,N/A,F,17,N/A,N/A,N/A,English,Humanities,N/A,N/A,40,B1_2,3.67,5.83,9.5,-2.16,2,2.63,3,3.44,2,3.5,3.25,2,2.5,5,5,5,5
W_PAK_038,PAK,200,N/A,202,N/A,N/A,M,21,3,N/A,N/A,Textile,Sciences & Technology,N/A,N/A,45,B1_2,5.33,4,9.33,1.33,4,3.75,4.5,4.22,4,4,4.5,3.75,4.25,4,4,4,4
W_PAK_039,PAK,222,N/A,234,N/A,N/A,M,20,3,N/A,N/A,Engineering,Sciences & Technology,TOEFL (PBT),487 ,37,B1_1,5.17,4,9.17,1.17,3.5,4.63,4,4.44,4,4.25,5,3.75,4.25,3,3,5,5
W_PAK_040,PAK,195,N/A,210,N/A,N/A,F,18,1,N/A,N/A,N/A,N/A,N/A,N/A,35,B1_1,5,4,9,1,2,2.63,2.38,2.89,2,2.25,2.25,2,3.5,1,5,3,5
W_PAK_041,PAK,205,N/A,247,N/A,N/A,M,20,N/A,N/A,N/A,Textile,Sciences & Technology,N/A,N/A,29,B1_1,3.67,5.5,9.17,-1.83,3.5,4.88,5.38,5.11,4.78,5.75,4.75,4.25,5.75,6,5,6,5
W_PAK_042,PAK,200,N/A,224,N/A,N/A,F,20,2,N/A,N/A,Social Science,Social Sciences,N/A,N/A,27,B1_1,5,5.33,10.33,-0.33,4.5,4.13,3.88,4,4.11,4.5,5.25,2.25,4,3,6,6,6
W_PAK_043,PAK,241,N/A,214,N/A,N/A,F,19,2,N/A,N/A,N/A,N/A,N/A,N/A,39,B1_2,5.33,4.33,9.66,1,3.5,4.25,5.5,4.78,4.67,4.5,5.5,4.25,5.25,2,5,6,6
W_PAK_044,PAK,255,N/A,244,N/A,N/A,M,22,5,N/A,N/A,English,Humanities,N/A,N/A,40,B1_2,5.17,4,9.17,1.17,1,3.13,4,3.67,2.89,3.5,4.75,2.25,3.75,6,4,3,5
W_PAK_045,PAK,216,N/A,231,N/A,N/A,M,19,N/A,N/A,N/A,Science,Sciences & Technology,N/A,N/A,27,B1_1,4.67,4.83,9.5,-0.16,2,2.5,2.25,2.67,2,2.5,2.75,2,2.25,2,3,5,4
W_PAK_046,PAK,229,N/A,266,N/A,N/A,F,19,1,N/A,N/A,N/A,N/A,N/A,N/A,36,B1_2,2.83,5.83,8.66,-3,1.5,3.75,3,4.22,2.11,4,3,1.5,5,1,1,2,6
W_PAK_047,PAK,277,N/A,254,N/A,N/A,F,20,1,N/A,N/A,N/A,N/A,N/A,N/A,36,B1_2,5.67,5.17,10.84,0.5,6,5.38,5,5.56,5,5,5.25,5.25,5.25,1,6,5,5
W_PAK_048,PAK,204,N/A,200,N/A,N/A,M,18,N/A,N/A,N/A,Engineering,Sciences & Technology,N/A,N/A,21,A2_0,3.33,4.83,8.16,-1.5,3.5,3.38,3.5,3.11,3.78,3.5,3.25,3.5,3.5,4,3,3,1
W_PAK_049,PAK,224,N/A,274,N/A,N/A,M,19,N/A,N/A,N/A,Arts,Humanities,N/A,N/A,20,A2_0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
W_PAK_050,PAK,218,N/A,220,N/A,N/A,M,19,N/A,N/A,N/A,Geography,Humanities,N/A,N/A,32,B1_1,4.17,5.67,9.84,-1.5,1,1.25,3.5,2.67,1.78,2.25,2.5,2.5,2.25,1,2,3,3
W_PAK_051,PAK,321,N/A,230,N/A,N/A,F,22,4,N/A,N/A,Linguistics,Humanities,N/A,N/A,37,B1_2,4.67,5.33,10,-0.66,2,3.25,4.38,4.33,2.89,4.25,4.25,3.25,3.5,1,5,5,6
W_PAK_052,PAK,204,N/A,203,N/A,N/A,F,21,2,N/A,N/A,Social Science,Social Sciences,N/A,N/A,23,A2_0,5.5,5.67,11.17,-0.17,3,2.75,4.25,4,2.89,4,4,2.5,3.5,5,5,5,5
W_PAK_053,PAK,216,N/A,258,N/A,N/A,F,18,N/A,N/A,N/A,English,Humanities,N/A,N/A,27,B1_1,4.83,5.5,10.33,-0.67,2,4.5,5.25,4.44,4.67,5.75,4.75,4.5,4.5,5,6,5,5
W_PAK_054,PAK,222,N/A,227,N/A,N/A,M,18,N/A,N/A,N/A,Arts,Humanities,N/A,N/A,27,B1_1,4.67,4.83,9.5,-0.16,2,2.5,2.25,2.67,2,2.5,2.75,2,2.25,2,3,5,4
W_PAK_055,PAK,224,N/A,276,N/A,N/A,F,20,1,N/A,N/A,N/A,N/A,N/A,N/A,39,B1_2,5.33,4.33,9.66,1,3.5,4.25,5.5,4.78,4.67,4.5,5.5,4.25,5.25,2,5,6,6
W_PAK_056,PAK,235,N/A,214,N/A,N/A,F,21,1,N/A,N/A,N/A,N/A,N/A,N/A,39,B1_2,5.33,4.33,9.66,1,3.5,4.25,5.5,4.78,4.67,4.5,5.5,4.25,5.25,2,5,6,6
W_PAK_057,PAK,229,N/A,234,N/A,N/A,F,19,1,N/A,N/A,N/A,N/A,N/A,N/A,39,B1_2,5.33,4.33,9.66,1,3.5,4.25,5.5,4.78,4.67,4.5,5.5,4.25,5.25,2,5,6,6
W_PAK_058,PAK,239,N/A,203,N/A,N/A,F,18,2,N/A,N/A,Social Science,Social Sciences,N/A,N/A,35,B1_1,4,5,9,-1,2.5,3.13,3.25,3.44,2.78,4,3.25,3,2.5,5,3,4,3
W_PAK_059,PAK,221,N/A,245,N/A,N/A,F,21,1,N/A,N/A,N/A,N/A,N/A,N/A,39,B1_2,5.33,4.33,9.66,1,3.5,4.25,5.5,4.78,4.67,4.5,5.5,4.25,5.25,2,5,6,6
W_PAK_060,PAK,224,N/A,204,N/A,N/A,F,19,1,N/A,N/A,Social Science,Social Sciences,N/A,N/A,22,A2_0,5.5,5.67,11.17,-0.17,3,2.75,4.25,4,2.89,4,4,2.5,3.5,5,5,5,5
W_PAK_061,PAK,250,N/A,270,N/A,N/A,F,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,35,B1_1,5.83,6,11.83,-0.17,4,4.75,3.88,4.44,4.11,4.25,4.75,4,4.25,1,4,3,3
W_PAK_062,PAK,308,N/A,326,N/A,N/A,F,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27,B1_1,4.17,4.83,9,-0.66,4.5,4.63,3.25,4.56,3.44,5.25,3.75,3,3.75,2,2,3,6
